ZIP_CODE,POPULATION
44443,1704.0
44444,10454.0
44445,3449.0
44446,20955.0
44449,1323.0
44450,2042.0
44451,3032.0
44452,3167.0
44454,1153.0
44455,1890.0
44460,26732.0
44470,3790.0
44471,11097.0
44473,3823.0
44481,10408.0
44483,26006.0
44484,22991.0
44485,16498.0
44490,798.0
44491,3515.0
44493,25.0
44502,10204.0
44503,1021.0
44504,5262.0
44505,19357.0
44506,2707.0
44507,5863.0
44509,11975.0
44510,2499.0
44511,19672.0
44512,34424.0
44514,22472.0
44515,27766.0
44601,35294.0
44606,7819.0
44607,234.0
44608,2666.0
44609,3987.0
44610,263.0
44611,2025.0
44612,5293.0
44613,2011.0
44614,12595.0
44615,11125.0
44618,6858.0
44620,1567.0
44621,4624.0
44622,18588.0
44624,5397.0
44625,1418.0
44626,2977.0
44627,6845.0
44628,1067.0
44629,2403.0
44632,9765.0
44633,2615.0
44634,2164.0
44637,2694.0
44638,1497.0
44640,151.0
44641,20349.0
44643,3239.0
44644,4791.0
44645,2465.0
44646,47525.0
44647,18015.0
44651,861.0
44652,80.0
44653,599.0
44654,19679.0
44656,2968.0
44657,10334.0
44659,163.0
44661,171.0
44662,9656.0
44663,25362.0
44666,2928.0
44667,13481.0
44669,1382.0
44670,235.0
44671,380.0
44672,4874.0
44675,2082.0
44676,4877.0
44677,2543.0
44678,152.0
44680,4138.0
44681,7799.0
44682,803.0
44683,8550.0
44685,27556.0
44687,249.0
44688,3053.0
44689,638.0
44690,166.0
44691,43753.0
44693,86.0
44695,1608.0
44697,187.0
44699,937.0
44702,1053.0
44703,8895.0
44704,3811.0
44705,18772.0
44706,18246.0
44707,9208.0
44708,25109.0
44709,18905.0
44710,9179.0
44714,9056.0
44718,11951.0
44720,39010.0
44721,13560.0
44730,6050.0
44802,1032.0
44804,1202.0
44805,32345.0
44807,2381.0
44809,293.0
44811,12867.0
44813,8051.0
44814,2929.0
44815,637.0
44816,42.0
44817,1562.0
44818,2644.0
44820,18102.0
44822,3240.0
44824,4060.0
44825,58.0
44826,1687.0
44827,7097.0
44828,166.0
44830,18962.0
44833,17121.0
44836,2654.0
44837,4514.0
44838,266.0
44839,12519.0
44840,2900.0
44841,710.0
44842,5436.0
44843,2387.0
44844,764.0
44846,3301.0
44847,3739.0
44849,2260.0
44850,148.0
44851,5308.0
44853,1397.0
44854,1749.0
44855,1271.0
44856,128.0
44857,23805.0
44859,1737.0
44861,64.0
44864,3204.0
44865,3434.0
44866,2259.0
44867,2351.0
44870,41030.0
44874,394.0
44875,13818.0
44878,3147.0
44880,2864.0
44881,70.0
44882,2909.0
44883,29413.0
44887,1020.0
44889,6703.0
44890,11162.0
44901,2501.0
44902,5432.0
44903,25602.0
44904,13906.0
44905,14513.0
44906,16718.0
44907,14313.0
45001,606.0
45002,13388.0
45003,697.0
45005,29963.0
45011,69677.0
45013,52613.0
45014,43917.0
45015,12038.0
45030,17921.0
45032,348.0
45033,276.0
45034,1184.0
45036,37504.0
45039,22814.0
45040,50627.0
45041,199.0
45042,26451.0
45044,52822.0
45050,8548.0
45051,177.0
45052,4004.0
45053,10.0
45053,3410.0
45054,2471.0
45056,27038.0
45062,688.0
45064,2857.0
45065,4442.0
45066,23839.0
45067,13898.0
45068,10479.0
45069,49060.0
45070,192.0
45101,2385.0
45102,22680.0
45103,31485.0
45106,12349.0
45107,9236.0
45111,376.0
45112,64.0
45113,3857.0
45115,78.0
45118,3614.0
45120,3672.0
45121,9036.0
45122,11054.0
45123,8671.0
45130,3913.0
45131,238.0
45132,262.0
45133,23900.0
45135,4761.0
45140,53267.0
45142,4444.0
45144,4272.0
45145,40.0
45146,1580.0
45147,147.0
45148,1588.0
45150,31394.0
45152,11329.0
45153,1665.0
45154,9172.0
45155,366.0
45156,98.0
45157,9758.0
45158,370.0
45159,3392.0
45160,699.0
45162,2519.0
45164,271.0
45166,98.0
45167,3764.0
45168,1607.0
45169,4772.0
45171,6054.0
45172,131.0
45174,2258.0
45176,9100.0
45177,22260.0
45202,15483.0
45203,2236.0
45204,6972.0
45205,19389.0
45206,10745.0
45207,7974.0
45208,17614.0
45209,9605.0
45211,36111.0
45212,22253.0
45213,12013.0
45214,8738.0
45215,29623.0
45216,9570.0
45217,6566.0
45218,3846.0
45219,16526.0
45220,15313.0
45223,12360.0
45224,19837.0
45225,9040.0
45226,5476.0
45227,17486.0
45229,13020.0
45230,27536.0
45231,40893.0
45232,6358.0
45233,15808.0
45236,24552.0
45237,20021.0
45238,45760.0
45239,28315.0
45240,27286.0
45241,23044.0
45242,22055.0
45243,14891.0
45244,28565.0
45245,18542.0
45246,15133.0
45247,22082.0
45248,24915.0
45249,12902.0
45251,22391.0
45252,4600.0
45255,21775.0
45301,130.0
45302,4280.0
45303,2223.0
45304,7300.0
45305,10712.0
45306,2294.0
45307,338.0
45308,4682.0
45309,12123.0
45310,244.0
45311,6367.0
45312,1435.0
45314,5916.0
45315,4377.0
45316,115.0
45317,1180.0
45318,5365.0
45319,293.0
45320,15691.0
45321,931.0
45322,21447.0
45323,5019.0
45324,40529.0
45325,2647.0
45326,1179.0
45327,8917.0
45328,525.0
45330,834.0
45331,22930.0
45332,612.0
45333,1345.0
45334,2037.0
45335,6939.0
45336,153.0
45337,1690.0
45338,5298.0
45339,1234.0
45340,830.0
45341,3883.0
45342,36784.0
45344,16955.0
45345,6144.0
45346,2293.0
45347,4324.0
45348,994.0
45349,427.0
45350,106.0
45351,274.0
45352,208.0
45353,196.0
45354,642.0
45356,25172.0
45358,356.0
45359,1970.0
45360,335.0
45361,288.0
45362,1076.0
45363,1770.0
45365,30561.0
45368,4727.0
45369,3545.0
45370,2452.0
45371,18333.0
45372,375.0
45373,35131.0
45377,15215.0
45378,407.0
45380,5477.0
45381,5509.0
45382,1269.0
45383,7037.0
45384,2001.0
45385,37247.0
45387,5169.0
45388,812.0
45389,521.0
45390,3461.0
45402,11420.0
45403,15006.0
45404,10833.0
45405,18948.0
45406,21914.0
45409,12868.0
45410,15339.0
45414,21055.0
45415,12631.0
45416,5740.0
45417,31281.0
45418,1351.0
45419,15159.0
45420,25438.0
45424,49930.0
45426,15239.0
45428,240.0
45429,25885.0
45430,7402.0
45431,26315.0
45432,15288.0
45433,2011.0
45434,12163.0
45439,10000.0
45440,20734.0
45449,18175.0
45458,29880.0
45459,27749.0
45502,16110.0
45503,32999.0
45504,18465.0
45505,20197.0
45506,14055.0
45601,57842.0
45612,5303.0
45613,3597.0
45614,5080.0
45616,1559.0
45617,71.0
45618,30.0
45619,8200.0
45620,917.0
45621,313.0
45622,321.0
45623,3494.0
45624,31.0
45628,5211.0
45629,3438.0
45630,118.0
45631,15048.0
45634,2112.0
45636,148.0
45638,21635.0
45640,15960.0
45642,33.0
45644,4249.0
45645,3036.0
45646,370.0
45647,2484.0
45648,13372.0
45650,435.0
45651,6047.0
45652,3519.0
45653,4179.0
45654,917.0
45656,6639.0
45657,2744.0
45658,2787.0
45659,2973.0
45660,8297.0
45661,7657.0
45662,30219.0
45663,6762.0
45669,10399.0
45671,457.0
45672,1749.0
45673,385.0
45674,584.0
45678,1101.0
45679,2812.0
45680,13074.0
45681,1689.0
45682,2420.0
45684,1804.0
45685,1251.0
45686,3397.0
45688,475.0
45690,14412.0
45692,8773.0
45693,8981.0
45694,12147.0
45695,674.0
45696,1438.0
45697,4894.0
45698,341.0
45701,34122.0
45710,5541.0
45711,1115.0
45714,9951.0
45715,2630.0
45716,469.0
45719,1046.0
45721,29.0
45723,3740.0
45724,1744.0
45727,516.0
45729,1289.0
45732,4776.0
45734,549.0
45735,1730.0
45740,494.0
45741,918.0
45742,3014.0
45743,1449.0
45744,2728.0
45745,1140.0
45746,433.0
45750,27785.0
45760,3892.0
45761,1745.0
45764,9431.0
45766,1382.0
45767,2800.0
45768,1703.0
45769,6642.0
45770,620.0
45771,3432.0
45772,2149.0
45773,83.0
45775,1259.0
45776,765.0
45778,824.0
45779,755.0
45780,3254.0
45782,343.0
45784,3386.0
45786,3253.0
45787,29.0
45788,1129.0
45789,177.0
45801,25303.0
45804,15758.0
45805,22514.0
45806,11158.0
45807,12221.0
45808,349.0
45809,157.0
45810,8460.0
45812,1943.0
45813,3530.0
45814,2620.0
45816,291.0
45817,6736.0
45819,233.0
45820,543.0
45821,1435.0
45822,18943.0
45826,306.0
45827,2369.0
45828,6125.0
45830,6228.0
45831,3181.0
45832,2905.0
45833,10667.0
45835,490.0
45836,1479.0
45838,50.0
45840,54979.0
45841,929.0
45843,3701.0
45844,3256.0
45845,3178.0
45846,4437.0
45849,1219.0
45850,3653.0
45851,669.0
45853,1439.0
45854,498.0
45855,193.0
45856,5194.0
45858,3083.0
45859,495.0
45860,2274.0
45861,296.0
45862,1507.0
45863,1254.0
45864,163.0
45865,4745.0
45866,186.0
45867,1189.0
45868,567.0
45869,4534.0
45870,156.0
45871,1955.0
45872,4240.0
45873,2238.0
45874,2100.0
45875,10989.0
45876,863.0
45877,2139.0
45879,6284.0
45880,2395.0
45881,1461.0
45882,3004.0
45883,3883.0
45884,145.0
45885,12661.0
45886,551.0
45887,4755.0
45888,220.0
45889,1351.0
45890,671.0
45891,15275.0
45894,605.0
45895,17945.0
45896,2089.0
45897,101.0
45898,1314.0
45899,194.0
46001,10459.0
46011,16770.0
46012,19414.0
46013,17876.0
46016,19225.0
46017,6025.0
46030,3308.0
46031,2161.0
46032,42234.0
46033,34889.0
46034,6730.0
46035,1113.0
46036,11663.0
46037,35891.0
46038,37723.0
46039,745.0
46040,9944.0
46041,23891.0
46044,2965.0
46045,93.0
46047,43.0
46048,2406.0
46049,850.0
46050,1706.0
46051,2826.0
46052,22060.0
46055,10193.0
46056,2246.0
46057,1179.0
46058,2149.0
46060,34708.0
46062,29730.0
46063,401.0
46064,17148.0
46065,3669.0
46068,2850.0
46069,6664.0
46070,2351.0
46071,3417.0
46072,9324.0
46074,26745.0
46075,2913.0
46076,1696.0
46077,24512.0
46103,159.0
46104,970.0
46105,1928.0
46106,5928.0
46107,12774.0
46110,500.0
46111,322.0
46112,33662.0
46113,14063.0
46115,1933.0
46117,671.0
46118,5015.0
46120,5954.0
46121,5276.0
46122,14671.0
46123,31754.0
46124,8127.0
46125,51.0
46126,4668.0
46127,416.0
46128,1949.0
46130,2508.0
46131,31036.0
46133,816.0
46135,20992.0
46140,38543.0
46142,30413.0
46143,48555.0
46144,211.0
46146,117.0
46147,3264.0
46148,5097.0
46149,1890.0
46150,764.0
46151,30921.0
46155,103.0
46156,1470.0
46157,3639.0
46158,23053.0
46160,6421.0
46161,2655.0
46162,458.0
46163,11963.0
46164,3957.0
46165,1498.0
46166,2306.0
46167,6336.0
46168,30309.0
46171,1695.0
46172,2427.0
46173,11190.0
46175,597.0
46176,27816.0
46180,1028.0
46181,4832.0
46182,1927.0
46183,82.0
46184,11806.0
46186,1753.0
46201,30962.0
46202,16335.0
46203,38950.0
46204,5125.0
46205,25356.0
46208,22239.0
46214,24306.0
46216,1697.0
46217,29358.0
46218,29028.0
46219,33930.0
46220,34830.0
46221,26393.0
46222,34044.0
46224,35094.0
46225,7319.0
46226,43904.0
46227,57086.0
46228,14755.0
46229,27262.0
46231,10440.0
46234,24810.0
46235,30825.0
46236,27294.0
46237,39624.0
46239,25345.0
46240,18731.0
46241,30670.0
46250,18546.0
46254,38095.0
46256,23647.0
46259,11617.0
46260,32406.0
46268,24965.0
46278,8197.0
46280,6793.0
46290,170.0
46301,669.0
46303,14170.0
46304,24207.0
46307,60619.0
46310,13565.0
46311,20816.0
46312,29698.0
46319,18404.0
46320,15508.0
46321,23603.0
46322,23727.0
46323,22743.0
46324,23165.0
46327,12153.0
46340,1068.0
46341,10426.0
46342,31244.0
46345,249.0
46346,1423.0
46347,4760.0
46348,1045.0
46349,3336.0
46350,43650.0
46356,17524.0
46360,43625.0
46365,1068.0
46366,5791.0
46368,38691.0
46371,3599.0
46373,13859.0
46374,1012.0
46375,23820.0
46376,398.0
46377,386.0
46379,202.0
46381,235.0
46382,2108.0
46383,39687.0
46385,38866.0
46390,2796.0
46391,9726.0
46392,7957.0
46393,399.0
46394,12258.0
46402,6726.0
46403,12601.0
46404,17326.0
46405,11746.0
46406,9900.0
46407,12656.0
46408,17030.0
46409,8932.0
46410,38340.0
46501,3856.0
46502,115.0
46504,3413.0
46506,10070.0
46507,9128.0
46508,217.0
46510,3631.0
46511,4435.0
46514,40263.0
46516,33501.0
46517,23764.0
46524,2326.0
46526,30671.0
46528,26104.0
46530,30614.0
46531,1458.0
46532,1905.0
46534,11263.0
46536,3445.0
46537,433.0
46538,3867.0
46539,2298.0
46540,11702.0
46542,4198.0
46543,3654.0
46544,30759.0
46545,25082.0
46550,12311.0
46552,6834.0
46553,3428.0
46554,4942.0
46555,2835.0
46556,7314.0
46561,13343.0
46562,4788.0
46563,23599.0
46565,7950.0
46567,9405.0
46570,1060.0
46571,5532.0
46573,3565.0
46574,8339.0
46580,21338.0
46582,12378.0
46590,4908.0
46595,163.0
46601,6090.0
46613,10893.0
46614,29573.0
46615,14609.0
46616,5667.0
46617,9601.0
46619,21408.0
46628,25650.0
46635,6654.0
46637,15314.0
46701,7979.0
46702,2304.0
46703,18029.0
46704,60.0
46705,1583.0
46706,18630.0
46710,4679.0
46711,7698.0
46714,14645.0
46721,5058.0
46723,7692.0
46725,23080.0
46730,1381.0
46731,559.0
46732,3169.0
46733,18777.0
46737,7068.0
46738,7918.0
46740,4060.0
46741,4647.0
46742,3488.0
46743,1971.0
46745,1841.0
46746,4036.0
46747,2693.0
46748,5134.0
46750,27221.0
46755,15062.0
46759,652.0
46760,1382.0
46761,12039.0
46763,1631.0
46764,1497.0
46765,5341.0
46766,685.0
46767,8564.0
46770,2716.0
46771,105.0
46772,3411.0
46773,3662.0
46774,16008.0
46776,1484.0
46777,6259.0
46779,2166.0
46781,793.0
46783,6396.0
46784,2236.0
46785,1542.0
46786,102.0
46787,3893.0
46788,3260.0
46791,918.0
46792,3499.0
46793,4292.0
46794,1587.0
46795,5608.0
46797,3957.0
46798,1661.0
46799,212.0
46802,11086.0
46803,9758.0
46804,27245.0
46805,21306.0
46806,23560.0
46807,16072.0
46808,19309.0
46809,8947.0
46814,12281.0
46815,26522.0
46816,18116.0
46818,18790.0
46819,8765.0
46825,27931.0
46835,33604.0
46845,22117.0
46901,37633.0
46902,35697.0
46910,3360.0
46911,1439.0
46913,1329.0
46914,4908.0
46915,679.0
46917,1853.0
46919,2390.0
46920,1045.0
46922,61.0
46923,8048.0
46926,1708.0
46928,4951.0
46929,3214.0
46930,133.0
46931,188.0
46932,3448.0
46933,6414.0
46936,5922.0
46938,3200.0
46939,2101.0
46940,2548.0
46941,1125.0
46943,247.0
46946,136.0
46947,28866.0
46950,643.0
46951,2170.0
46952,20308.0
46953,24177.0
46957,558.0
46958,460.0
46959,231.0
46960,1218.0
46961,99.0
46962,9728.0
46967,98.0
46968,73.0
46970,23766.0
46974,1699.0
46975,14691.0
46978,2059.0
46979,4733.0
46982,2573.0
46984,224.0
46985,1441.0
46986,1915.0
46987,776.0
46988,823.0
46989,5195.0
46990,801.0
46991,1797.0
46992,16759.0
46994,2684.0
46996,7139.0
46998,112.0
47001,10422.0
47003,1040.0
47006,11727.0
47010,306.0
47011,1277.0
47012,10188.0
47016,793.0
47017,507.0
47018,4275.0
47020,1309.0
47022,3358.0
47023,1636.0
47024,3226.0
47025,22932.0
47030,1636.0
47031,5368.0
47032,3289.0
47034,158.0
47035,233.0
47036,1023.0
47037,4333.0
47038,1504.0
47040,5480.0
47041,6125.0
47042,4504.0
47043,5250.0
47060,6448.0
47102,7255.0
47104,41.0
47106,4718.0
47108,2463.0
47110,350.0
47111,14533.0
47112,16722.0
47114,399.0
47115,2622.0
47116,805.0
47117,4429.0
47118,3502.0
47119,10911.0
47120,938.0
47122,9979.0
47123,189.0
47124,4264.0
47125,1658.0
47126,4250.0
47129,19527.0
47130,44722.0
47135,1372.0
47136,4178.0
47137,1421.0
47138,4373.0
47140,2669.0
47141,1668.0
47142,1174.0
47143,3015.0
47145,1998.0
47147,945.0
47150,47472.0
47160,93.0
47161,3735.0
47162,829.0
47163,1746.0
47164,3779.0
47165,6438.0
47166,1302.0
47167,15014.0
47170,14795.0
47172,16059.0
47175,909.0
47177,1221.0
47201,41662.0
47203,25806.0
47220,5652.0
47223,1490.0
47224,636.0
47226,202.0
47227,1598.0
47229,3231.0
47230,2029.0
47231,1167.0
47232,2839.0
47234,1379.0
47235,1784.0
47240,20832.0
47243,5951.0
47244,786.0
47246,4342.0
47247,156.0
47250,21944.0
47260,1911.0
47263,236.0
47264,1428.0
47265,20911.0
47270,807.0
47272,2041.0
47273,1849.0
47274,28770.0
47280,813.0
47281,1324.0
47282,289.0
47283,3386.0
47302,27592.0
47303,25365.0
47304,30516.0
47305,4106.0
47306,6189.0
47320,4134.0
47324,138.0
47325,667.0
47326,2295.0
47327,4597.0
47330,5755.0
47331,23429.0
47334,3263.0
47335,761.0
47336,3807.0
47337,203.0
47338,2827.0
47339,669.0
47340,2914.0
47341,2283.0
47342,2693.0
47344,140.0
47345,1448.0
47346,4082.0
47348,9828.0
47351,471.0
47352,965.0
47353,5879.0
47354,1129.0
47355,2885.0
47356,5781.0
47357,1215.0
47358,996.0
47359,3143.0
47360,1546.0
47361,135.0
47362,30243.0
47367,191.0
47368,2845.0
47369,1343.0
47371,12226.0
47373,2226.0
47374,46875.0
47380,2004.0
47381,145.0
47382,200.0
47383,2960.0
47384,2000.0
47385,1612.0
47386,1231.0
47387,726.0
47388,384.0
47390,5310.0
47393,1704.0
47394,8470.0
47396,7030.0
47401,41011.0
47403,30955.0
47404,21026.0
47405,4427.0
47406,4730.0
47408,24776.0
47420,135.0
47421,27831.0
47424,9525.0
47427,1093.0
47429,7986.0
47431,1366.0
47432,4537.0
47433,4025.0
47434,76.0
47436,1663.0
47437,123.0
47438,4798.0
47441,9269.0
47443,1233.0
47446,9990.0
47448,7505.0
47449,413.0
47451,1228.0
47452,5359.0
47453,498.0
47454,7688.0
47455,124.0
47456,1200.0
47457,134.0
47458,36.0
47459,3795.0
47460,11471.0
47462,4871.0
47464,198.0
47465,750.0
47467,72.0
47468,1250.0
47469,1749.0
47470,1735.0
47471,2727.0
47501,17535.0
47512,3981.0
47513,1841.0
47514,1559.0
47515,965.0
47516,1249.0
47519,513.0
47520,3267.0
47521,927.0
47522,246.0
47523,3435.0
47524,605.0
47525,382.0
47527,1897.0
47528,476.0
47529,1042.0
47531,1004.0
47532,4627.0
47535,566.0
47536,40.0
47537,826.0
47541,1224.0
47542,9622.0
47546,21009.0
47550,854.0
47551,649.0
47552,182.0
47553,8495.0
47557,1432.0
47558,4406.0
47561,1588.0
47562,4658.0
47564,1352.0
47567,6021.0
47568,834.0
47574,148.0
47575,976.0
47576,388.0
47577,1143.0
47578,776.0
47579,2659.0
47580,289.0
47581,3883.0
47584,179.0
47585,592.0
47586,10932.0
47588,698.0
47590,713.0
47591,26770.0
47596,202.0
47597,1023.0
47598,3418.0
47601,13896.0
47610,5195.0
47611,1257.0
47612,861.0
47613,2679.0
47615,1611.0
47616,364.0
47619,1696.0
47620,13427.0
47630,34423.0
47631,2042.0
47633,2542.0
47634,2382.0
47635,5671.0
47637,1507.0
47638,3577.0
47639,4069.0
47640,1089.0
47648,4373.0
47649,1402.0
47654,70.0
47660,4934.0
47665,3637.0
47666,1447.0
47670,12352.0
47683,210.0
47708,439.0
47710,19527.0
47711,31457.0
47712,26012.0
47713,11032.0
47714,34107.0
47715,27063.0
47720,17413.0
47725,15851.0
47802,34532.0
47803,21102.0
47804,11020.0
47805,12852.0
47807,13045.0
47809,2687.0
47832,1040.0
47833,1010.0
47834,19215.0
47836,47.0
47837,1231.0
47838,4081.0
47840,1500.0
47841,2138.0
47842,10085.0
47846,638.0
47847,1077.0
47848,1691.0
47849,496.0
47850,2456.0
47853,134.0
47854,849.0
47855,546.0
47857,571.0
47858,698.0
47859,1066.0
47860,321.0
47861,616.0
47862,1610.0
47863,205.0
47865,79.0
47866,347.0
47868,2937.0
47869,137.0
47871,220.0
47872,8890.0
47874,3414.0
47876,394.0
47879,3302.0
47880,67.0
47881,465.0
47882,8430.0
47884,229.0
47885,9009.0
47901,3518.0
47904,16277.0
47905,38910.0
47906,66972.0
47907,0.0
47909,39373.0
47916,64.0
47917,491.0
47918,6321.0
47920,2414.0
47921,1078.0
47922,1623.0
47923,3494.0
47924,141.0
47925,203.0
47926,1097.0
47928,2047.0
47929,774.0
47930,1094.0
47932,5357.0
47933,27937.0
47940,1433.0
47941,1300.0
47942,660.0
47943,932.0
47944,3623.0
47946,2044.0
47948,1359.0
47949,1332.0
47950,912.0
47951,2252.0
47952,2798.0
47954,2220.0
47955,1088.0
47957,1894.0
47958,209.0
47959,2822.0
47960,15003.0
47963,1949.0
47964,122.0
47965,646.0
47966,461.0
47967,772.0
47968,982.0
47969,145.0
47970,2034.0
47971,1865.0
47974,1186.0
47975,653.0
47977,2206.0
47978,11793.0
47980,1096.0
47981,849.0
47982,143.0
47983,347.0
47987,4049.0
47989,1281.0
47990,1627.0
47991,1070.0
47992,1465.0
47993,3918.0
47994,476.0
47995,1743.0
47997,139.0
48001,11986.0
48002,3285.0
48003,6070.0
48005,5379.0
48006,4007.0
48009,20107.0
48014,4256.0
48015,8257.0
48017,11805.0
48021,32353.0
48022,2654.0
48023,5178.0
48025,14543.0
48026,14480.0
48027,3249.0
48028,1190.0
48030,16422.0
48032,2322.0
48033,16064.0
48034,12590.0
48035,34788.0
48036,20980.0
48038,41057.0
48039,7807.0
48040,9956.0
48041,4561.0
48042,27291.0
48043,16305.0
48044,52289.0
48045,24604.0
48047,39415.0
48048,7548.0
48049,5582.0
48050,1653.0
48051,17319.0
48054,7339.0
48059,15123.0
48060,40831.0
48062,9373.0
48063,4070.0
48064,4107.0
48065,10547.0
48066,47388.0
48067,24458.0
48069,2526.0
48070,6238.0
48071,29694.0
48072,14970.0
48073,32798.0
48074,9356.0
48075,21790.0
48076,25386.0
48079,12304.0
48080,22494.0
48081,20635.0
48082,16549.0
48083,22507.0
48084,14231.0
48085,24660.0
48088,22255.0
48089,31978.0
48091,31106.0
48092,25680.0
48093,23037.0
48094,18028.0
48095,4906.0
48096,3739.0
48097,5499.0
48098,19582.0
48101,28200.0
48103,53057.0
48104,38315.0
48105,33905.0
48108,26164.0
48109,6904.0
48111,42313.0
48114,19702.0
48116,26432.0
48117,10124.0
48118,12552.0
48120,8274.0
48122,10727.0
48124,31732.0
48125,21273.0
48126,47465.0
48127,36501.0
48128,10682.0
48130,14420.0
48131,6764.0
48133,5753.0
48134,21408.0
48135,27665.0
48137,4796.0
48138,10371.0
48139,206.0
48140,3095.0
48141,25366.0
48143,32.0
48144,9952.0
48145,3503.0
48146,38098.0
48150,27127.0
48152,31173.0
48154,38642.0
48157,1436.0
48158,7309.0
48159,2582.0
48160,13785.0
48161,26470.0
48162,29344.0
48164,9175.0
48165,6339.0
48166,11569.0
48167,21534.0
48168,21781.0
48169,20813.0
48170,39963.0
48173,12700.0
48174,31515.0
48176,21447.0
48177,218.0
48178,29320.0
48179,3274.0
48180,63131.0
48182,21708.0
48183,43182.0
48184,17643.0
48185,47618.0
48186,36506.0
48187,49148.0
48188,41025.0
48189,13632.0
48190,107.0
48191,4054.0
48192,25883.0
48193,15623.0
48195,30047.0
48197,61132.0
48198,38186.0
48201,12814.0
48202,16603.0
48203,28409.0
48204,27997.0
48205,44045.0
48206,21954.0
48207,20252.0
48208,10234.0
48209,32262.0
48210,31017.0
48211,7082.0
48212,39038.0
48213,27712.0
48214,22759.0
48215,13565.0
48216,5645.0
48217,8210.0
48218,7903.0
48219,46931.0
48220,22319.0
48221,38727.0
48223,25336.0
48224,44439.0
48225,14554.0
48226,5302.0
48227,45380.0
48228,52130.0
48229,9556.0
48230,16976.0
48233,0.0
48234,36140.0
48235,45063.0
48236,30607.0
48237,29319.0
48238,31743.0
48239,35524.0
48240,17722.0
48242,0.0
48243,0.0
48301,14127.0
48302,15360.0
48304,16009.0
48306,26691.0
48307,41369.0
48309,29135.0
48310,42766.0
48312,32720.0
48313,33952.0
48314,20245.0
48315,26563.0
48316,25404.0
48317,26610.0
48320,4589.0
48322,31265.0
48323,17708.0
48324,17350.0
48326,20298.0
48327,21559.0
48328,24960.0
48329,25009.0
48331,21503.0
48334,18540.0
48335,22398.0
48336,25486.0
48340,24307.0
48341,17139.0
48342,18407.0
48346,22567.0
48348,23387.0
48350,7100.0
48353,6481.0
48356,8407.0
48357,8170.0
48359,8044.0
48360,11651.0
48362,15141.0
48363,4978.0
48367,4727.0
48370,1685.0
48371,23155.0
48374,14049.0
48375,21801.0
48377,15244.0
48380,7404.0
48381,12605.0
48382,21945.0
48383,12701.0
48386,17434.0
48390,22898.0
48393,16111.0
48397,0.0
48401,1439.0
48411,156.0
48412,5682.0
48413,7551.0
48414,2492.0
48415,9471.0
48416,5002.0
48417,2983.0
48418,4312.0
48419,2740.0
48420,22078.0
48421,6647.0
48422,6400.0
48423,32708.0
48426,1022.0
48427,2879.0
48428,5027.0
48429,8944.0
48430,36738.0
48432,636.0
48433,26497.0
48434,104.0
48435,2083.0
48436,3764.0
48437,581.0
48438,6951.0
48439,49209.0
48440,157.0
48441,4085.0
48442,20669.0
48444,9327.0
48445,1370.0
48446,30749.0
48449,3147.0
48450,4780.0
48451,14767.0
48453,5146.0
48454,1324.0
48455,7974.0
48456,858.0
48457,8436.0
48458,20538.0
48460,2330.0
48461,8428.0
48462,13266.0
48463,4627.0
48464,2231.0
48465,629.0
48466,1578.0
48467,2337.0
48468,1294.0
48469,1245.0
48470,784.0
48471,5745.0
48472,1912.0
48473,22507.0
48475,2766.0
48476,577.0
48502,1164.0
48503,25168.0
48504,30926.0
48505,25710.0
48506,30019.0
48507,30607.0
48509,9470.0
48519,7465.0
48529,10271.0
48532,19375.0
48551,0.0
48553,0.0
48554,0.0
48601,38406.0
48602,30119.0
48603,26913.0
48604,13074.0
48607,1774.0
48609,12461.0
48610,3083.0
48611,6554.0
48612,9259.0
48613,1158.0
48614,1376.0
48615,3058.0
48616,7513.0
48617,8857.0
48618,5393.0
48619,465.0
48621,1359.0
48622,6491.0
48623,13993.0
48624,15810.0
48625,13152.0
48626,6078.0
48627,141.0
48628,1938.0
48629,7854.0
48630,69.0
48631,4643.0
48632,5125.0
48633,210.0
48634,4371.0
48635,1573.0
48636,864.0
48637,3359.0
48638,12922.0
48640,32690.0
48642,32277.0
48647,4420.0
48649,1576.0
48650,7253.0
48651,4690.0
48652,1548.0
48653,10293.0
48654,2521.0
48655,6460.0
48656,4058.0
48657,7981.0
48658,5138.0
48659,2850.0
48661,10691.0
48662,1594.0
48667,0.0
48701,1368.0
48703,3238.0
48705,535.0
48706,40596.0
48708,27262.0
48710,0.0
48720,1042.0
48721,411.0
48722,3123.0
48723,12479.0
48724,359.0
48725,2464.0
48726,6172.0
48727,1269.0
48728,290.0
48729,1586.0
48730,4716.0
48731,1683.0
48732,11483.0
48733,1758.0
48734,7444.0
48735,1051.0
48737,1245.0
48738,1269.0
48739,4043.0
48740,2556.0
48741,2086.0
48742,1647.0
48743,63.0
48744,4615.0
48745,1346.0
48746,8528.0
48747,1494.0
48748,1693.0
48749,1094.0
48750,8846.0
48754,1001.0
48755,3110.0
48756,4640.0
48757,3817.0
48759,3293.0
48760,1351.0
48761,1026.0
48762,1139.0
48763,5012.0
48765,725.0
48766,1270.0
48767,2162.0
48768,9832.0
48770,1891.0
48801,12923.0
48806,1676.0
48807,916.0
48808,5178.0
48809,11015.0
48811,5641.0
48813,21182.0
48815,2259.0
48816,121.0
48817,6422.0
48818,2407.0
48819,2701.0
48820,16641.0
48821,5836.0
48822,2714.0
48823,51302.0
